RegionID,SizeRank,RegionName,State,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
51662,12712,Davisboro,GA,Washington County,109554,109820,110876,112488,112833,112788,112967,114720,117770,120987,123070,123595,123960,124703,125876,127305,129513,132785,135188,136338,135823,136129,137472,140006,143923,147757,150120,150703,151075,152940,154111,153518,149972,146360,143315,141564,140653,140386,141459,142524,143756,144151,144815,144605,144686,143689,143294,141833,140188,138491,138441,139768,141633,143364,144062,143552,141421,139253,136959,136142,134991,134425,132991,131376,130744,130613,131307,131156,131408,132326,134305,136618
55327,12746,Carlton,GA,Oglethorpe County,149376,151060,153164,155440,157708,159554,160981,162879,166037,169560,172453,175343,178184,181560,183659,185412,187064,189906,191381,191252,189686,189930,192037,195117,200455,206613,212322,214779,214847,215296,215673,216058,215449,215000,213906,211960,210029,209143,209885,211288,213178,215639,218701,222531,226423,228714,228999,227665,226910,227363,230343,234780,239783,243029,244590,244908,243947,242806,241610,242264,243019,243695,242732,240604,238412,236491,236074,236218,237360,238681,240012,240919
33800,12768,Saint George,GA,Charlton County,128780,130077,131894,133999,135432,136844,138248,140727,144229,148254,151483,153928,156440,159997,164045,168171,171515,174165,175465,175665,175175,175117,176059,177983,181688,185222,186770,186010,184456,184406,184306,183797,182077,180283,177686,174802,171964,170750,172475,176082,180643,183414,184151,183249,182195,181442,181787,181782,181842,181869,183162,185826,189508,192997,195256,196516,196239,195522,193759,193055,192150,191359,189741,188179,187436,187315,186774,185866,184438,183702,183745,184843
5198,12803,Homer,GA,Banks County,207101,208789,210593,212082,212823,213229,214521,217226,221416,226129,231156,236462,241535,246280,250731,255520,260591,265537,269688,272606,274188,275572,277880,281557,287728,295680,303994,311582,317627,323114,326332,327416,326850,325940,325054,324118,322810,321751,321919,324392,328053,331520,334083,336136,338152,339834,341427,342775,343218,342776,342702,343523,345231,346578,348627,351017,353321,354632,355210,357020,359058,361089,361649,362443,363953,365810,367127,367815,368826,370424,372119,374093
44855,12862,Danielsville,GA,Madison County,182831,184859,186948,188690,189640,190050,190623,192738,196537,200893,205125,208566,212369,216713,220989,224553,227567,231390,235761,239810,243228,246678,250735,254852,259995,265978,272078,276186,278568,280655,282301,282965,282283,280867,278947,276462,274698,274379,275876,277550,279362,281240,283314,285090,286239,287020,287666,288454,289987,292407,295581,298824,300818,301282,300837,300309,299913,299896,300432,301760,303705,305662,307116,308240,309775,311365,312734,313448,314648,316143,318261,320536
17131,12875,Bowersville,GA,Hart County,158700,160042,161512,162495,162566,162342,162872,164245,166804,170173,174373,179226,184303,190092,195662,200819,204812,208323,209774,209753,208601,208794,210466,212785,218026,225443,233753,239854,242651,245041,246144,246425,244294,241428,238524,235646,232911,231236,232394,234733,237542,239986,242278,244102,244869,245675,246564,246949,246536,246296,247175,249896,253384,257138,260297,263271,264942,265279,264293,264418,264840,265217,264380,263478,262778,261434,259619,257368,256384,256313,257190,258127
7652,12880,Uvalda,GA,Toombs County,,,,,,,,,,,,,,,,,,,,,,,,,,118966,117458,117223,116962,118403,119993,121356,121291,120291,118484,116291,114173,112560,112585,113729,115702,117504,119200,120170,121278,121727,122082,121473,120540,119412,119489,120182,121711,123044,124109,124274,123510,122307,121074,120317,119374,117729,115437,113723,113781,115065,117408,119561,120491,119747,118251,117143
27002,12895,Screven,GA,Wayne County,135019,135097,135122,135689,136290,137146,138717,140996,144223,147008,149307,150542,151374,152532,154008,155561,156782,158678,160676,162977,164708,167301,170325,173420,176617,179398,180325,179457,177673,177952,178538,178144,175266,172097,169455,167769,165953,164368,164273,165730,168336,170396,171522,171628,171685,171984,173350,174323,174233,173488,173706,175779,178415,181212,183362,185235,186195,186992,187648,189738,191563,193112,192693,192091,191764,191925,192354,192742,193660,195477,198110,201056
31479,12912,Experiment,GA,Spalding County,85072,86394,87520,88606,89657,90307,90570,91610,94588,98991,103162,106470,109357,112655,115661,118048,119836,121542,122038,122182,122171,123244,124358,125011,126216,127746,129556,131051,132609,135215,138116,140295,141332,141393,141557,141254,140473,139442,138744,138745,139229,139729,140129,140227,140253,140285,140384,140556,140537,141072,142072,143650,145163,146180,146492,146017,145174,144293,143202,142421,140915,138821,135641,132094,129466,127942,127759,127863,128315,128741,129160,129240
43699,12982,Doerun,GA,Colquitt County,103091,103370,103796,104759,105296,105725,105752,106340,108078,110647,112450,113707,115014,117628,120077,122294,123754,126084,128404,130352,131423,133086,135769,138621,141359,143466,144429,144699,144703,146100,146872,146859,145019,142996,141171,139255,137303,135363,135175,136349,138228,139327,140283,141352,143255,144886,146518,147167,146984,146160,146527,148047,150708,153283,155075,155766,155316,154754,153941,154216,153988,153564,151818,149597,147801,147030,147552,147769,147714,147492,147848,148657
44925,13045,Dewy Rose,GA,Elbert County,125641,126441,127640,129354,130775,131749,132468,133684,135803,138464,140628,142396,144509,147881,151651,155164,158326,161699,164312,165720,166216,167398,169845,172741,176237,179387,181063,181847,181723,183012,183791,184255,182621,180482,178189,176643,175578,174797,175385,176657,178611,180329,182161,183941,185858,187303,188658,189044,188733,188290,189405,191917,194952,198006,200163,201760,201719,201468,200233,200262,199829,199935,198798,197144,195763,195055,196116,197424,199024,200974,203452,205891
36101,13055,Plains,GA,Sumter County,73580,74098,75309,76344,76744,76965,77484,78887,80791,83083,85140,86896,88108,89144,90194,91534,92747,93773,93926,93948,93826,94827,96614,98731,101583,104773,107327,108391,108382,109154,110216,111173,111520,111651,110862,108733,105018,101928,100917,102135,104245,105687,106971,108451,110835,112804,113811,113390,112482,111994,112678,113915,114977,115557,115288,114527,112488,110726,108989,108899,108978,108569,107130,105470,105263,105734,107454,109081,110844,111486,111510,111446
53830,13091,Pavo,GA,Brooks County,122739,122554,122950,124449,125652,126093,126194,127087,129399,131736,133267,134139,135288,136965,138619,140329,142542,145472,147866,149426,150115,151900,154484,157155,160261,163132,165165,166229,166686,168323,169114,168968,167209,166450,166177,165782,164528,163802,164635,166465,168284,169675,170285,170120,169841,169642,170462,170833,170690,169901,170310,171746,173793,175728,176788,177345,176499,175479,174506,174974,176009,177108,176952,175702,174062,172814,172569,172418,172474,172858,174163,175660
42761,13103,Rentz,GA,Laurens County,133777,134327,135160,136296,137073,137211,137280,137928,139967,142323,144688,146369,148004,149567,151176,152861,154834,157289,159095,159693,159398,159821,161328,162961,165613,168454,170881,172269,172800,174639,176457,178191,178115,177555,177280,177806,177918,177962,178593,180510,182999,184675,185057,184061,182773,181643,181508,181700,181885,182275,183752,186027,187919,188762,188961,189176,188625,187895,186007,184911,183887,183345,182330,180683,179134,177752,176258,174264,172655,171983,172438,173181
8707,13108,Dry Branch,GA,Twiggs County,71059,71568,72311,73281,73469,73413,73513,74796,76863,79373,81573,83327,84491,85473,86518,87654,88714,90057,90495,90720,90233,90821,91940,93049,94510,95975,97298,97978,98267,99447,100909,101815,101691,101028,100101,98496,96075,94008,93437,94020,95261,96277,97358,98045,98433,98347,98181,97483,96183,94737,94802,96614,99234,101425,102704,102859,101665,99924,98273,97994,97784,97204,95785,93938,93476,93269,93672,93494,93223,93216,92886,92594
29489,13123,Warm Springs,GA,Meriwether County,118611,119833,121101,121965,121931,121363,120862,121119,122987,126355,130065,134034,137065,140025,142134,144084,146100,148577,150256,151039,150615,151351,153287,156062,160654,165460,170231,173546,175980,178402,180119,180836,180782,180186,179625,178482,177115,176758,177736,180030,182478,185413,187777,188885,189231,189692,191384,192820,193899,194723,196534,199474,202516,204399,204677,204169,202981,202203,201297,201913,202372,201385,198537,194123,191298,189155,188904,189238,190182,191155,191668,192348
4500,13190,Eastanollee,GA,Stephens County,138734,139992,141269,142739,143452,143824,144531,146312,149299,153136,157106,161134,165031,169298,173396,177433,180666,184382,186590,187531,186572,185922,187099,189303,194593,201517,208676,213187,215247,217510,220066,221769,222130,221303,220425,219299,218055,217173,218064,220934,225544,230048,233817,236276,238493,240215,241584,241321,240400,240122,241661,245108,249095,252365,254270,255371,254823,253435,251510,252050,253699,255230,255345,254620,253694,252839,252073,251509,251033,250882,250966,251497
42015,13296,Culloden,GA,Monroe County,144890,145959,147336,148755,149453,149397,149596,150850,153835,157321,160847,163777,166100,168326,170636,173718,177369,181039,182829,182993,181913,182019,183407,185795,190018,194607,198341,200377,201615,203980,205890,207040,206760,206025,204791,203734,202201,201242,201361,203501,206155,208509,209766,210622,211280,212192,213163,213449,212266,210954,211777,214956,219092,222286,224782,226591,226851,226367,224915,225044,225415,226256,225626,223843,222363,221839,222980,224399,225810,227217,229027,230936
25749,13343,Marble Hill,GA,Dawson County,462190,464004,465239,465935,465574,465026,465537,468732,475117,483342,492660,501749,510465,519289,527521,537209,548920,562211,573433,582361,590038,597974,606624,615609,627241,638272,650276,663070,676329,686684,690511,688789,684396,682017,681388,680823,678040,676391,677870,681462,685984,690954,696713,702107,707647,713242,718034,720359,720075,718761,719506,721853,726015,728126,730117,731344,733802,734724,734039,731558,729905,729489,730338,732329,733984,735052,735019,735049,736153,737241,739220,740277
31271,13358,Dudley,GA,Laurens County,143497,144308,145298,146859,147597,147665,147363,148207,150456,153340,155749,157283,158799,160297,161747,163226,165234,168010,170256,171327,171373,172142,173761,175573,177752,180020,181807,183020,184103,186468,188888,190573,190591,190188,189786,189845,189264,188861,188820,189924,191763,193514,194484,194243,193511,192412,192324,192902,193570,194186,195444,197434,199002,199722,199829,200233,200013,200385,200835,202634,204405,205542,205150,203688,201805,199934,197970,196043,195008,194798,195426,195870
21811,13388,Helena,GA,Dodge County,,,,,,,,,,,,,,115911,116609,117563,119604,122558,124615,125888,126229,127513,130362,133432,136863,138803,139189,137892,136472,136980,138603,139841,139942,138912,138283,137108,136245,135620,137021,139956,143601,145988,147193,146711,145668,143375,141615,139986,139421,139078,139671,140968,142582,143674,143591,143196,142168,141724,140764,140607,139921,138761,136610,134348,132893,132244,132217,132311,132042,131601,130801,130147
48705,13396,Crawford,GA,Oglethorpe County,154092,155684,157912,159958,161182,161580,161837,163016,165520,168726,171722,174353,176811,180060,183594,187126,190136,192804,194234,194704,194833,196411,199078,202298,207584,214606,221359,225432,227354,229416,230844,231740,231828,232307,232325,231833,231006,230710,231529,232984,234809,236850,239246,242256,245254,247620,248851,249452,250178,251339,253481,255995,258612,260009,260770,261382,261728,262002,261745,262474,263134,263595,262851,261783,260966,260422,259964,259751,259843,260361,260801,261130
29506,13403,Roopville,GA,Carroll County,138186,139832,141775,143484,143898,143823,144334,145838,148852,152470,156530,160269,164185,168482,172229,175566,178524,181439,182759,183422,183745,185039,186663,188623,192897,197308,202589,206980,211313,215584,218257,220214,220541,220796,221111,221442,220796,218667,216710,216198,217789,220698,223925,226807,228889,230179,230621,230159,229376,228575,228552,229289,230354,231677,232314,232692,231784,231570,232261,233499,233603,232203,229439,226493,223757,221900,222178,224325,227403,229190,229766,229966
48337,13409,Warthen,GA,Washington County,124323,125494,127037,129036,130145,130490,130490,131698,134790,138414,141472,143296,144941,146830,148706,151007,154113,158165,161417,163297,163787,165089,167441,170880,175200,178986,180323,179780,178564,179808,180708,181139,179401,177843,176473,175454,174284,173135,173241,174598,176752,178488,179595,179159,178410,176612,176043,175081,174055,172044,171458,173077,176104,179098,180350,180571,179541,178745,177478,177112,176187,176045,174984,173308,172146,171180,170695,169151,167823,167285,167595,168451
41706,13443,Wildwood,GA,Dade County,135229,135851,136527,137154,137926,138563,139838,141725,144942,148745,152232,154412,155376,156097,156763,157338,158284,160226,162523,164993,167497,170639,174018,176888,180181,183525,186378,188093,189254,191466,194170,196414,197117,197621,197565,197228,195531,194078,194115,196096,199098,201925,204236,206554,208930,210581,212194,212989,213373,213547,214895,217094,219466,221608,223320,224435,224411,224125,223512,223962,224680,225646,225801,225613,225486,225174,224811,223298,221675,220284,220249,220999
3871,13522,Buckhead,GA,Morgan County,315038,316484,317738,319287,319926,320637,322296,326459,332806,340172,347739,354301,360170,365352,371031,377893,385354,392239,397558,401369,404158,407348,411957,417725,425144,432366,439818,446658,453621,459716,462166,461649,459257,457024,455417,454144,454694,457281,461657,466572,470437,474192,477605,480779,483415,485294,487734,490453,492129,492618,493154,494943,497648,499546,500589,501854,503875,506498,507718,508410,508633,508741,507843,506808,505961,505805,506473,507832,509537,511246,513621,516454
56189,13526,Roberta,GA,Crawford County,87026,88311,90623,93142,93846,93941,93958,95079,96876,98613,99864,100458,100754,101791,103662,106165,108269,110231,110951,110802,109453,108951,109136,110185,112663,116783,120654,123407,124349,125894,127496,128880,129657,129776,129523,128891,127779,127067,127044,128425,129451,130358,130778,131666,132582,132375,132042,130765,129678,129274,131445,135758,140045,142736,143973,144355,143714,142192,140180,139022,137430,135374,132494,130291,129411,128428,127242,125560,124121,123751,123985,125108
29484,13583,Tignall,GA,Wilkes County,108657,109790,111358,112870,114013,114114,114244,114808,117048,120236,123721,126759,128958,131045,133084,135519,138457,141800,144066,144744,144099,143795,144856,146983,151302,156266,160328,162925,163983,165906,166974,167680,167284,167433,167346,166488,163374,160622,159568,160918,163024,164929,166786,168211,169792,170454,171144,170720,170002,169520,170840,174177,177830,181267,183861,185459,185015,183199,180163,178451,176983,176437,175405,174051,173119,172432,172979,173207,173314,173463,174644,176184
